vendor_id,distance_bin,hour,dayofweek,minutes_per_mile
CMT,0–1mi,0,0,5.290588878415221
CMT,0–1mi,0,1,5.770623121218343
CMT,0–1mi,0,2,6.1485618972025655
CMT,0–1mi,0,3,6.324955006345854
CMT,0–1mi,0,4,6.253603775389976
CMT,0–1mi,0,5,6.930716737426983
CMT,0–1mi,0,6,7.541409383507175
CMT,0–1mi,1,0,5.483958246711829
CMT,0–1mi,1,1,5.52968042823968
CMT,0–1mi,1,2,6.768029016279945
CMT,0–1mi,1,3,5.71704174441967
CMT,0–1mi,1,4,5.953870032141711
CMT,0–1mi,1,5,6.677427082300241
CMT,0–1mi,1,6,6.62577662509883
CMT,0–1mi,2,0,5.59329951819954
CMT,0–1mi,2,1,5.293025451285454
CMT,0–1mi,2,2,5.903319733205355
CMT,0–1mi,2,3,5.372288769163995
CMT,0–1mi,2,4,5.708075839671617
CMT,0–1mi,2,5,6.156352322366882
CMT,0–1mi,2,6,6.224177333176855
CMT,0–1mi,3,0,7.32187146932165
CMT,0–1mi,3,1,5.237922342728362
CMT,0–1mi,3,2,5.612832331147579
CMT,0–1mi,3,3,5.746777954902736
CMT,0–1mi,3,4,5.6742993757976325
CMT,0–1mi,3,5,6.32607169876881
CMT,0–1mi,3,6,6.041716608955121
CMT,0–1mi,4,0,5.18005326837042
CMT,0–1mi,4,1,5.846133478669712
CMT,0–1mi,4,2,5.348336117306304
CMT,0–1mi,4,3,5.466675807643115
CMT,0–1mi,4,4,5.299006615213562
CMT,0–1mi,4,5,5.625229100896764
CMT,0–1mi,4,6,5.718368848333837
CMT,0–1mi,5,0,5.5621050725557515
CMT,0–1mi,5,1,4.730860504392299
CMT,0–1mi,5,2,4.87496725864348
CMT,0–1mi,5,3,4.765895524355106
CMT,0–1mi,5,4,4.941410802428011
CMT,0–1mi,5,5,5.220859655166004
CMT,0–1mi,5,6,5.050510308568108
CMT,0–1mi,6,0,5.210968840691202
CMT,0–1mi,6,1,5.492530400705732
CMT,0–1mi,6,2,5.317569892854404
CMT,0–1mi,6,3,5.799863611907051
CMT,0–1mi,6,4,5.5035283297710125
CMT,0–1mi,6,5,5.341659159407779
CMT,0–1mi,6,6,4.596189495745289
CMT,0–1mi,7,0,6.606143238411482
CMT,0–1mi,7,1,7.350307525158447
CMT,0–1mi,7,2,6.722322652428885
CMT,0–1mi,7,3,6.714846652395411
