vendor_id,distance_bin,hour,dayofweek,minutes_per_mile
CMT,0–1mi,0,0,6.326311164117396
CMT,0–1mi,0,1,6.2818402170572885
CMT,0–1mi,0,2,7.268703925787227
CMT,0–1mi,0,3,9.278231014271007
CMT,0–1mi,0,4,7.257604095471912
CMT,0–1mi,0,5,7.716708041626589
CMT,0–1mi,0,6,8.654874852138533
CMT,0–1mi,1,0,5.88775387171451
CMT,0–1mi,1,1,6.046520861212012
CMT,0–1mi,1,2,6.638366589738905
CMT,0–1mi,1,3,6.549501624836425
CMT,0–1mi,1,4,6.541332351371493
CMT,0–1mi,1,5,7.513378154573589
CMT,0–1mi,1,6,7.129595114132684
CMT,0–1mi,2,0,8.544972412642634
CMT,0–1mi,2,1,6.8771515562043835
CMT,0–1mi,2,2,6.309629864210258
CMT,0–1mi,2,3,7.176471858456225
CMT,0–1mi,2,4,6.592861153561759
CMT,0–1mi,2,5,7.485342116618942
CMT,0–1mi,2,6,7.218020425516501
CMT,0–1mi,3,0,6.738897506898589
CMT,0–1mi,3,1,7.111157877023999
CMT,0–1mi,3,2,6.861614094291761
CMT,0–1mi,3,3,10.66961997078015
CMT,0–1mi,3,4,6.162442383818583
CMT,0–1mi,3,5,7.714081908864135
CMT,0–1mi,3,6,7.5732068664721135
CMT,0–1mi,4,0,7.644208709343567
CMT,0–1mi,4,1,7.102201846301147
CMT,0–1mi,4,2,6.10830777682901
CMT,0–1mi,4,3,6.214673094554841
CMT,0–1mi,4,4,6.415522427583051
CMT,0–1mi,4,5,9.098123265078888
CMT,0–1mi,4,6,8.501113488810974
CMT,0–1mi,5,0,6.847404580077067
CMT,0–1mi,5,1,5.331697838790435
CMT,0–1mi,5,2,6.122856342302623
CMT,0–1mi,5,3,6.006409006553121
CMT,0–1mi,5,4,5.701252180087363
CMT,0–1mi,5,5,6.220281363100235
CMT,0–1mi,5,6,7.002198160581046
CMT,0–1mi,6,0,6.313979754377575
CMT,0–1mi,6,1,5.967095612980527
CMT,0–1mi,6,2,6.115529811193945
CMT,0–1mi,6,3,6.014792287185511
CMT,0–1mi,6,4,6.0491813316111696
CMT,0–1mi,6,5,6.7376696544234544
CMT,0–1mi,6,6,6.312983213514529
CMT,0–1mi,7,0,6.778232715596959
