vendor_id,distance_bin,hour,dayofweek,minutes_per_mile
CMT,0–1mi,0,0,5.663417846080456
CMT,0–1mi,0,1,5.55755248222543
CMT,0–1mi,0,2,5.837088797521789
CMT,0–1mi,0,3,5.852576148862862
CMT,0–1mi,0,4,5.977127496545342
CMT,0–1mi,0,5,7.561257784805265
CMT,0–1mi,0,6,7.927084973804564
CMT,0–1mi,1,0,5.472403908772598
CMT,0–1mi,1,1,5.318414007050997
CMT,0–1mi,1,2,5.404904838191595
CMT,0–1mi,1,3,5.5361576013965434
CMT,0–1mi,1,4,6.03221067781228
CMT,0–1mi,1,5,7.139051380355663
CMT,0–1mi,1,6,7.396343857516585
CMT,0–1mi,2,0,5.5328746956044865
CMT,0–1mi,2,1,5.132678864687371
CMT,0–1mi,2,2,5.38453591283216
CMT,0–1mi,2,3,5.1817552641313265
CMT,0–1mi,2,4,5.957605192614959
CMT,0–1mi,2,5,7.00079289574697
CMT,0–1mi,2,6,7.36045469474885
CMT,0–1mi,3,0,5.574877584340527
CMT,0–1mi,3,1,5.288723153222071
CMT,0–1mi,3,2,5.548603611300696
CMT,0–1mi,3,3,5.485672027154832
CMT,0–1mi,3,4,5.704765381247166
CMT,0–1mi,3,5,6.796643660099224
CMT,0–1mi,3,6,6.638222253598465
CMT,0–1mi,4,0,5.033211334584511
CMT,0–1mi,4,1,5.014366617376766
CMT,0–1mi,4,2,5.111130180260402
CMT,0–1mi,4,3,5.280325040497598
CMT,0–1mi,4,4,5.67069258418743
CMT,0–1mi,4,5,5.892885768588166
CMT,0–1mi,4,6,6.236588587187262
CMT,0–1mi,5,0,4.868229027889704
CMT,0–1mi,5,1,4.80476485423076
CMT,0–1mi,5,2,4.781447709105879
CMT,0–1mi,5,3,4.885519202751677
CMT,0–1mi,5,4,4.941092515667843
CMT,0–1mi,5,5,5.693996625159528
CMT,0–1mi,5,6,6.088159095746014
CMT,0–1mi,6,0,5.215167733066015
CMT,0–1mi,6,1,5.243640021802687
CMT,0–1mi,6,2,5.335448898151178
CMT,0–1mi,6,3,5.313746157910235
CMT,0–1mi,6,4,5.560734175772952
CMT,0–1mi,6,5,5.583088870890103
CMT,0–1mi,6,6,5.364940178737269
CMT,0–1mi,7,0,6.290723799815059
CMT,0–1mi,7,1,6.525329564459664
CMT,0–1mi,7,2,6.705514677888356
CMT,0–1mi,7,3,6.748814771988116
CMT,0–1mi,7,4,7.0587196479221985
CMT,0–1mi,7,5,5.605353418171081
CMT,0–1mi,7,6,5.224395996637833
CMT,0–1mi,8,0,8.339233721487556
CMT,0–1mi,8,1,8.50321394382844
CMT,0–1mi,8,2,8.546241345623365
CMT,0–1mi,8,3,8.50545192267924
CMT,0–1mi,8,4,8.811514830872149
CMT,0–1mi,8,5,5.8838898317537955
CMT,0–1mi,8,6,5.583739389579592
CMT,0–1mi,9,0,8.744061023381708
CMT,0–1mi,9,1,9.145887954491174
CMT,0–1mi,9,2,9.42354556134105
CMT,0–1mi,9,3,9.713957963337005
CMT,0–1mi,9,4,10.757884252092067
CMT,0–1mi,9,5,6.168976351600551
CMT,0–1mi,9,6,5.689963155416352
CMT,0–1mi,10,0,8.911180227414533
CMT,0–1mi,10,1,9.166063728863806
CMT,0–1mi,10,2,9.798530698725855
CMT,0–1mi,10,3,9.563321490024174
