vendor_id,distance_bin,hour,dayofweek,minutes_per_mile
CMT,0–1mi,0,0,5.403719007779001
CMT,0–1mi,0,1,5.544260900302807
CMT,0–1mi,0,2,5.897375871269068
CMT,0–1mi,0,3,5.3963538497213905
CMT,0–1mi,0,4,5.559181717894337
CMT,0–1mi,0,5,6.959466679667842
CMT,0–1mi,0,6,6.706116641526119
CMT,0–1mi,1,0,5.597382594566095
CMT,0–1mi,1,1,4.948530038898153
CMT,0–1mi,1,2,7.487368639240836
CMT,0–1mi,1,3,5.215602624449533
CMT,0–1mi,1,4,5.5987894252030905
CMT,0–1mi,1,5,6.297299417474366
CMT,0–1mi,1,6,6.360547549735636
CMT,0–1mi,2,0,5.154401207436966
CMT,0–1mi,2,1,5.471215350153646
CMT,0–1mi,2,2,5.46730549407549
CMT,0–1mi,2,3,5.289718690492357
CMT,0–1mi,2,4,5.341756094393931
CMT,0–1mi,2,5,5.756958755492225
CMT,0–1mi,2,6,5.948393663918687
CMT,0–1mi,3,0,5.5947126636707205
CMT,0–1mi,3,1,5.542899341705688
CMT,0–1mi,3,2,5.275240462040993
CMT,0–1mi,3,3,5.189217413413103
CMT,0–1mi,3,4,5.219171457475524
CMT,0–1mi,3,5,6.130341132082452
CMT,0–1mi,3,6,5.756366394491738
CMT,0–1mi,4,0,5.3572541881236635
CMT,0–1mi,4,1,6.903596881365545
CMT,0–1mi,4,2,5.2689935732510085
CMT,0–1mi,4,3,5.294351426662406
CMT,0–1mi,4,4,5.940342685394462
CMT,0–1mi,4,5,5.457350896919834
CMT,0–1mi,4,6,5.532777471730615
CMT,0–1mi,5,0,4.735254951604202
CMT,0–1mi,5,1,5.304533625209402
CMT,0–1mi,5,2,4.83799101921508
CMT,0–1mi,5,3,4.696436332192771
CMT,0–1mi,5,4,5.440875889090692
CMT,0–1mi,5,5,5.297322422720971
CMT,0–1mi,5,6,4.9268998723018
CMT,0–1mi,6,0,5.413162495730253
CMT,0–1mi,6,1,5.331092191710717
CMT,0–1mi,6,2,4.991026754377201
CMT,0–1mi,6,3,5.269571002208721
