vendor_id,distance_bin,hour,dayofweek,minutes_per_mile
CMT,0–1mi,0,0,5.2951519499773445
CMT,0–1mi,0,1,5.525483918695111
CMT,0–1mi,0,2,5.526836082599772
CMT,0–1mi,0,3,5.902041552072496
CMT,0–1mi,0,4,6.0095683101252115
CMT,0–1mi,0,5,7.068552655121571
CMT,0–1mi,0,6,6.992174139138814
CMT,0–1mi,1,0,4.893984183076022
CMT,0–1mi,1,1,5.820015862063655
CMT,0–1mi,1,2,4.9716503892976025
CMT,0–1mi,1,3,5.71258205174644
CMT,0–1mi,1,4,6.334737700724074
CMT,0–1mi,1,5,6.2280892149690175
CMT,0–1mi,1,6,6.698689572451374
CMT,0–1mi,2,0,5.168602820856357
CMT,0–1mi,2,1,5.6851188794223395
CMT,0–1mi,2,2,5.744493768077444
CMT,0–1mi,2,3,7.225288556997169
CMT,0–1mi,2,4,5.743464430200121
CMT,0–1mi,2,5,5.7870848923272185
CMT,0–1mi,2,6,6.149268301349636
CMT,0–1mi,3,0,5.357300867347336
CMT,0–1mi,3,1,5.486120783570773
CMT,0–1mi,3,2,6.797194715537677
CMT,0–1mi,3,3,8.322292317194059
CMT,0–1mi,3,4,5.295025919721485
CMT,0–1mi,3,5,5.751111968027229
CMT,0–1mi,3,6,5.859724385049406
CMT,0–1mi,4,0,4.7790355807908105
CMT,0–1mi,4,1,4.961258563807344
CMT,0–1mi,4,2,5.304247786036061
CMT,0–1mi,4,3,4.95545295868603
CMT,0–1mi,4,4,5.400504431185898
CMT,0–1mi,4,5,5.268439703521527
CMT,0–1mi,4,6,5.901371255196882
CMT,0–1mi,5,0,4.412278949518782
CMT,0–1mi,5,1,5.089032144833076
CMT,0–1mi,5,2,5.033325389060743
CMT,0–1mi,5,3,3.9604179833557325
CMT,0–1mi,5,4,5.301181038652011
CMT,0–1mi,5,5,5.014147533473028
CMT,0–1mi,5,6,4.882454224456414
CMT,0–1mi,6,0,5.14491811304781
CMT,0–1mi,6,1,5.161670254790099
CMT,0–1mi,6,2,4.992347396608529
CMT,0–1mi,6,3,4.786528338021436
CMT,0–1mi,6,4,5.250459524056146
CMT,0–1mi,6,5,4.775912830379896
CMT,0–1mi,6,6,4.664285909861346
CMT,0–1mi,7,0,6.604589781318733
CMT,0–1mi,7,1,6.356457169387669
CMT,0–1mi,7,2,6.279553504127805
CMT,0–1mi,7,3,6.599547156113442
CMT,0–1mi,7,4,7.433709141577945
CMT,0–1mi,7,5,5.989457384027838
CMT,0–1mi,7,6,4.960996278790501
CMT,0–1mi,8,0,8.592968475806064
CMT,0–1mi,8,1,9.438955716710371
CMT,0–1mi,8,2,8.800049369257586
CMT,0–1mi,8,3,9.064448954597475
CMT,0–1mi,8,4,8.821201746783723
CMT,0–1mi,8,5,5.436941764580415
CMT,0–1mi,8,6,5.816487948019422
CMT,0–1mi,9,0,8.91842851356875
CMT,0–1mi,9,1,9.632169248775364
CMT,0–1mi,9,2,10.144900962752661
CMT,0–1mi,9,3,10.504261702038363
CMT,0–1mi,9,4,9.991262154115013
CMT,0–1mi,9,5,5.824519040699101
CMT,0–1mi,9,6,5.449214415873024
CMT,0–1mi,10,0,8.849784363766652
CMT,0–1mi,10,1,9.874647189826574
CMT,0–1mi,10,2,9.576385361874014
CMT,0–1mi,10,3,10.677437050622956
CMT,0–1mi,10,4,10.29602284684125
CMT,0–1mi,10,5,6.46422870825591
